006201,元大富櫃50,13.22,0.00 ,13.22,13.24,13.22,13.22,"11,000","145,450",9,13.16,13.20,"15,946,000",13.22,14.54,11.90
738658,中光電永豐82購01,0.99,-0.25 ,1.11,1.14,0.99,1.04,"8,000","8,310",3,1.03,1.04,"5,000,000",0.99,1.86,0.11
738659,立敦永豐82購01, ---,--- ,---,---,---,0.44,0,0,0,0.41,0.42,"10,000,000",0.42,0.63,0.21
738660,皇田永豐82購01, ---,--- ,---,---,---,0.39,0,0,0,0.36,0.37,"5,000,000",0.37,0.70,0.04
738661,碩禾國票83購01,0.65,-0.01 ,0.65,0.65,0.65,0.65,"3,000","1,950",1,0.61,0.62,"10,000,000",0.65,1.10,0.20
738662,世界台新82購01, ---,--- ,---,---,---,0.95,0,0,0,0.72,0.73,"5,000,000",0.73,1.34,0.12
738663,富喬台新82購01,0.60,-0.06 ,0.60,0.60,0.60,0.60,"21,000","12,600",2,0.57,0.58,"5,000,000",0.60,1.06,0.14
738664,伍豐群益82購01,1.02,-0.11 ,1.02,1.02,1.02,1.02,"1,000","1,020",1,0.95,0.96,"5,000,000",1.02,3.01,0.01
738665,茂達群益82購01,1.91,-0.04 ,1.80,1.91,1.79,1.88,"325,000","610,320",6,1.90,1.92,"10,000,000",1.91,4.38,0.01
738666,精華群益82購01,1.99,-0.17 ,2.05,2.05,1.99,2.02,"2,000","4,040",2,1.95,1.99,"5,000,000",1.99,4.96,0.01
738667,環球晶群益82購03,0.60,+0.10,0.46,0.62,0.46,0.57,"246,000","140,930",13,0.59,0.60,"5,000,000",0.60,2.58,0.01
738668,千如康和82購02, ---,--- ,---,---,---,0.64,0,0,0,0.49,0.50,"10,000,000",0.50,0.78,0.22
738669,VHQ凱基82購02,0.64,+0.01,0.59,0.64,0.59,0.60,"255,000","152,050",7,0.62,0.64,"10,000,000",0.64,1.02,0.26
738670,中美晶凱基83購03, ---,--- ,---,---,---,0.46,0,0,0,0.36,0.37,"10,000,000",0.36,0.87,0.01
738671,世界凱基82購01,0.78,-0.25 ,0.78,0.78,0.78,0.78,"10,000","7,800",1,0.76,0.77,"10,000,000",0.78,2.18,0.01
738672,尼克森凱基82購01,1.13,-0.05 ,1.13,1.13,1.13,1.13,"71,000","80,230",1,1.11,1.12,"5,000,000",1.13,1.94,0.32
738673,伍豐凱基82購01,1.04,-0.10 ,1.09,1.09,1.04,1.08,"48,000","51,620",2,1.03,1.04,"5,000,000",1.04,1.73,0.35
738674,岳豐凱基82購01,0.88,-0.02 ,0.88,0.88,0.88,0.88,"10,000","8,800",1,0.85,0.86,"10,000,000",0.88,1.47,0.29
738675,泰博凱基82購01,1.24,-0.08 ,1.29,1.29,1.24,1.28,"34,000","43,610",4,1.25,1.26,"10,000,000",1.24,1.75,0.73
738676,凱美凱基82購01, ---,--- ,---,---,---,0.70,0,0,0,0.50,0.51,"5,000,000",0.51,0.81,0.21
738677,智擎凱基82購01,0.83,-0.01 ,0.84,0.86,0.83,0.85,"233,000","198,120",6,0.82,0.83,"5,000,000",0.83,1.36,0.30
738678,網家凱基82購01,2.16,-0.14 ,2.27,2.27,2.16,2.22,"205,000","455,560",3,2.14,2.16,"5,000,000",2.16,3.14,1.18
738679,雙鴻凱基82購01,0.61,-0.02 ,0.61,0.61,0.60,0.61,"560,000","341,020",9,0.60,0.61,"10,000,000",0.61,1.04,0.18
738680,環球晶富邦82購01, ---,--- ,---,---,---,0.36,0,0,0,0.39,0.40,"10,000,000",0.39,1.11,0.01
738681,精華統一84購01,0.74,+0.02,0.74,0.74,0.74,0.74,"5,000","3,700",1,0.71,0.73,"15,000,000",0.74,1.20,0.28
738682,聯亞統一84購01,0.90,+0.14,0.79,0.90,0.79,0.85,"1,147,000","977,720",21,0.89,0.90,"15,000,000",0.90,1.31,0.49
738683,中裕國泰82購01, ---,--- ,---,---,---,0.44,0,0,0,0.33,0.34,"5,000,000",0.34,0.74,0.01
738684,宣德國泰88購01,0.58,+0.03,0.57,0.59,0.57,0.58,"442,000","255,260",8,0.57,0.58,"10,000,000",0.58,0.73,0.43
738685,大江元大82購02,1.55,-0.06 ,1.63,1.64,1.55,1.59,"819,000","1,302,520",33,1.53,1.55,"5,000,000",1.55,2.34,0.76
738686,中美晶元大82購03,0.84,0.00 ,0.82,0.84,0.82,0.83,"443,000","366,780",8,0.83,0.84,"5,000,000",0.84,1.30,0.38
738687,中美晶元大82購04, ---,--- ,---,---,---,0.82,0,0,0,0.75,0.76,"5,000,000",0.75,1.21,0.29
738688,金山電元大82購01,0.41,+0.01,0.41,0.41,0.41,0.41,"100,000","41,000",1,0.39,0.40,"10,000,000",0.41,0.88,0.01
738689,神盾元大83購01,1.50,+0.02,1.52,1.55,1.46,1.51,"1,870,000","2,826,500",57,1.49,1.50,"5,000,000",1.50,2.04,0.96
738690,環球晶元大82購07,0.44,+0.05,0.44,0.44,0.44,0.44,"5,000","2,200",1,0.43,0.44,"5,000,000",0.44,0.90,0.01
738691,環球晶元大82購08,1.89,+0.22,1.50,1.89,1.50,1.69,"197,000","333,590",8,1.87,1.88,"5,000,000",1.89,4.41,0.01
738692,晟德元大82購06, ---,--- ,---,---,---,0.70,0,0,0,0.62,0.63,"5,000,000",0.63,1.04,0.22
738693,晶焱日盛82購01,0.72,-0.02 ,0.72,0.72,0.72,0.72,"189,000","136,080",3,0.70,0.71,"10,000,000",0.72,1.22,0.22
738694,中美晶統一84購01,1.16,+0.02,1.14,1.18,1.12,1.15,"674,000","778,010",20,1.16,1.17,"8,000,000",1.16,1.84,0.48
738695,中美晶國泰82購01,0.91,+0.02,0.89,0.92,0.87,0.89,"139,000","123,630",10,0.90,0.91,"7,000,000",0.91,1.50,0.32
738696,威剛國票82購01,0.72,-0.11 ,0.74,0.74,0.72,0.74,"27,000","19,880",4,0.71,0.72,"10,000,000",0.72,1.74,0.01
738697,美琪瑪國票82購01,1.07,-0.04 ,1.07,1.07,1.07,1.07,"6,000","6,420",1,1.03,1.05,"10,000,000",1.07,2.02,0.12
738698,中美晶中信82購01,1.20,+0.02,1.19,1.21,1.19,1.20,"151,000","181,600",4,1.19,1.20,"5,000,000",1.20,2.05,0.35
738699,精測中信83購01, ---,--- ,---,---,---,0.36,0,0,0,0.30,0.31,"10,000,000",0.31,0.90,0.01
738700,環球晶中信82購04, ---,--- ,---,---,---,0.63,0,0,0,0.68,0.69,"5,000,000",0.68,1.47,0.01
738701,世界兆豐83購01, ---,--- ,---,---,---,0.73,0,0,0,0.63,0.64,"5,000,000",0.64,1.06,0.22
738702,中光電凱基82購01,1.10,-0.26 ,1.20,1.20,1.10,1.17,"15,000","17,500",2,1.17,1.18,"5,000,000",1.10,1.63,0.57
738703,中美晶凱基83購04, ---,--- ,---,---,---,1.10,0,0,0,1.12,1.13,"10,000,000",1.12,1.80,0.44
738704,朋程凱基82購01, ---,--- ,---,---,---,1.05,0,0,0,0.98,0.99,"10,000,000",0.99,1.67,0.31
738705,胡連凱基82購01,0.31,-0.03 ,0.34,0.34,0.31,0.32,"215,000","68,860",3,0.29,0.30,"10,000,000",0.31,0.74,0.01
738706,胡連凱基82購02, ---,--- ,---,---,---,0.34,0,0,0,0.25,0.26,"10,000,000",0.26,0.80,0.01
738707,群聯凱基85購01,1.91,-0.26 ,1.99,2.05,1.91,1.96,"105,000","206,250",15,1.89,1.91,"5,000,000",1.91,4.11,0.01
738708,晟德凱基82購01,0.78,-0.05 ,0.78,0.78,0.78,0.78,"6,000","4,680",1,0.74,0.75,"10,000,000",0.78,1.19,0.37
738709,晟德凱基82購02,0.77,-0.04 ,0.77,0.77,0.77,0.77,"10,000","7,700",1,0.72,0.73,"10,000,000",0.77,1.27,0.27
738710,中美晶群益82購01,1.72,+0.05,1.72,1.72,1.72,1.72,"1,000","1,720",1,1.70,1.71,"5,000,000",1.72,3.85,0.01
738711,中裕群益82購01,0.75,-0.18 ,0.75,0.75,0.75,0.75,"75,000","56,250",1,0.71,0.72,"5,000,000",0.75,2.43,0.01
738712,台半群益82購01,1.59,-0.03 ,1.58,1.59,1.58,1.58,"91,000","143,800",3,1.57,1.58,"10,000,000",1.59,3.05,0.13
738713,金可群益82購01,1.34,-0.25 ,1.45,1.45,1.34,1.37,"319,000","437,360",2,1.33,1.34,"10,000,000",1.34,3.82,0.01
738714,博智群益83購01,0.94,-0.28 ,1.08,1.08,0.94,1.06,"1,515,000","1,611,750",17,0.94,0.95,"10,000,000",0.94,1.31,0.57
738715,環球晶台新82購01,0.73,+0.08,0.73,0.73,0.73,0.73,"20,000","14,600",1,0.72,0.73,"5,000,000",0.73,1.27,0.19
738716,大江永豐82購01,1.21,-0.04 ,1.28,1.28,1.21,1.26,"644,000","809,680",15,1.20,1.21,"5,000,000",1.21,2.00,0.42
738717,中美晶永豐82購01,0.81,0.00 ,0.77,0.81,0.77,0.79,"572,000","452,600",12,0.80,0.81,"5,000,000",0.81,1.43,0.19
738718,合晶永豐82購01,0.56,-0.02 ,0.56,0.56,0.56,0.56,"83,000","46,480",2,0.56,0.57,"5,000,000",0.56,0.96,0.16
738719,神準永豐82購01, ---,--- ,---,---,---,0.46,0,0,0,0.45,0.46,"5,000,000",0.46,0.89,0.03
738720,翔名永豐82購01, ---,--- ,---,---,---,0.66,0,0,0,0.66,0.67,"5,000,000",0.66,1.03,0.29
738721,環球晶永豐82購01,0.42,-0.01 ,0.39,0.42,0.37,0.40,"61,000","24,310",4,0.43,0.44,"5,000,000",0.42,1.10,0.01
738722,勝麗富邦83購01,0.93,-0.13 ,0.98,1.00,0.93,0.98,"492,000","482,800",16,0.91,0.92,"10,000,000",0.93,1.73,0.13
738723,中光電元大82購01,1.39,-0.24 ,1.52,1.55,1.26,1.42,"321,000","455,120",21,1.37,1.38,"5,000,000",1.39,2.18,0.59
738724,神盾元大82購01,1.50,+0.02,1.47,1.57,1.44,1.50,"1,163,000","1,748,490",30,1.47,1.49,"5,000,000",1.50,2.04,0.96
738725,群聯元大82購01, ---,--- ,---,---,---,1.02,0,0,0,0.85,0.86,"5,000,000",0.86,1.96,0.01
738726,群聯元大82購02,0.88,-0.12 ,0.98,0.98,0.88,0.93,"80,000","74,550",9,0.87,0.88,"5,000,000",0.88,1.73,0.03
738727,艾訊永豐82購01,0.65,0.00 ,0.65,0.65,0.65,0.65,"75,000","48,750",2,0.64,0.65,"10,000,000",0.65,1.30,0.01
738728,宣德永豐82購01,1.05,+0.02,0.99,1.06,0.97,1.01,"473,000","477,110",16,1.05,1.06,"10,000,000",1.05,1.39,0.71
738729,譜瑞永豐82購01, ---,--- ,---,---,---,0.68,0,0,0,0.62,0.63,"5,000,000",0.63,1.13,0.13
738730,中美晶台新82購02, ---,--- ,---,---,---,0.82,0,0,0,0.76,0.77,"5,000,000",0.76,1.14,0.38
738731,金可兆豐83購02,0.79,-0.10 ,0.82,0.82,0.79,0.81,"236,000","192,210",4,0.76,0.77,"10,000,000",0.79,1.31,0.27
738732,威剛群益82購01,0.91,-0.14 ,0.93,0.95,0.89,0.91,"261,000","237,370",15,0.90,0.91,"5,000,000",0.91,1.93,0.01
738733,泰博群益82購01,2.16,-0.26 ,2.33,2.33,2.16,2.23,"286,000","638,260",7,2.17,2.18,"5,000,000",2.16,4.37,0.01
738734,精測群益82購02,0.60,-0.11 ,0.60,0.63,0.60,0.61,"319,000","194,370",5,0.60,0.61,"5,000,000",0.60,2.07,0.01
738735,頎邦群益82購01,2.61,+0.05,2.49,2.67,2.36,2.49,"973,000","2,426,530",24,2.62,2.63,"5,000,000",2.61,4.36,0.86
738736,力麒凱基82購01,0.82,-0.04 ,0.82,0.82,0.82,0.82,"4,000","3,280",1,0.82,0.83,"10,000,000",0.82,1.32,0.31
738737,中光電凱基82購02,2.48,-0.42 ,2.61,2.63,2.28,2.57,"31,000","79,650",6,2.46,2.48,"5,000,000",2.48,3.80,1.15
738738,中美晶凱基82購01,0.92,+0.02,0.92,0.94,0.92,0.93,"264,000","245,440",3,0.93,0.94,"10,000,000",0.92,2.19,0.01
738739,尼克森凱基82購02,1.06,-0.04 ,1.06,1.06,1.05,1.06,"130,000","137,200",4,1.04,1.05,"5,000,000",1.06,2.27,0.01
738740,伍豐凱基82購02, ---,--- ,---,---,---,1.15,0,0,0,0.91,0.92,"5,000,000",0.92,1.85,0.01
738741,良維凱基82購01, ---,--- ,---,---,---,0.49,0,0,0,0.41,0.42,"5,000,000",0.42,0.85,0.01
738742,神盾凱基82購01,2.30,-0.07 ,2.33,2.40,2.23,2.32,"537,000","1,243,970",21,2.27,2.30,"5,000,000",2.30,3.23,1.37
738743,凱美凱基82購02, ---,--- ,---,---,---,0.53,0,0,0,0.35,0.36,"5,000,000",0.36,0.66,0.06
738744,碩禾凱基85購01,0.77,-0.05 ,0.81,0.84,0.77,0.79,"198,000","157,130",8,0.76,0.78,"5,000,000",0.77,1.24,0.30
738745,中光電元大82購02,1.16,-0.24 ,1.28,1.29,1.08,1.20,"248,000","297,610",28,1.15,1.16,"5,000,000",1.16,1.95,0.36
738746,同致元大82購03, ---,--- ,---,---,---,0.52,0,0,0,0.38,0.39,"10,000,000",0.38,0.87,0.01
738747,良維元大83購02,0.46,-0.05 ,0.46,0.46,0.46,0.46,"10,000","4,600",2,0.11,0.00,"5,000,000",0.46,1.00,0.01
738748,宜鼎元大82購01,1.19,+0.02,1.15,1.21,1.15,1.19,"174,000","206,520",8,1.16,1.18,"10,000,000",1.19,1.90,0.48
738749,金山電元大82購02, ---,--- ,---,---,---,0.43,0,0,0,0.34,0.35,"10,000,000",0.35,0.91,0.01
738750,信驊元大82購01, ---,--- ,---,---,---,0.55,0,0,0,0.70,0.71,"5,000,000",0.70,1.29,0.11
738751,美琪瑪元大82購01,0.67,-0.06 ,0.67,0.67,0.67,0.67,"110,000","73,700",2,0.67,0.68,"6,000,000",0.67,1.23,0.11
738752,原相元大82購01,1.39,-0.04 ,1.38,1.39,1.34,1.36,"343,000","465,590",10,1.38,1.39,"10,000,000",1.39,2.04,0.74
738753,泰博元大82購02,0.71,-0.03 ,0.73,0.73,0.71,0.73,"267,000","194,260",5,0.69,0.70,"5,000,000",0.71,1.22,0.20
738754,森鉅元大82購01,0.85,+0.04,0.85,0.85,0.85,0.85,"5,000","4,250",1,0.53,0.00,"5,000,000",0.85,1.69,0.01
738755,聚積元大82購01,0.69,-0.01 ,0.69,0.69,0.69,0.69,"18,000","12,420",1,0.66,0.67,"5,000,000",0.69,1.05,0.32
738756,環球晶元大82購09,0.40,+0.02,0.35,0.43,0.35,0.40,"350,000","139,500",17,0.41,0.42,"5,000,000",0.40,0.76,0.04
738757,環球晶元大82購10,0.45,+0.02,0.45,0.45,0.45,0.45,"100,000","45,000",1,0.43,0.44,"5,000,000",0.45,0.81,0.09
738758,中美晶日盛82購01, ---,--- ,---,---,---,0.84,0,0,0,0.86,0.87,"10,000,000",0.86,1.54,0.18
738759,中美晶統一84購02,0.74,+0.02,0.71,0.75,0.71,0.73,"264,000","193,780",7,0.73,0.74,"15,000,000",0.74,1.12,0.36
738760,中美晶統一85購01,0.79,+0.01,0.79,0.79,0.79,0.79,"393,000","310,470",6,0.78,0.79,"15,000,000",0.79,1.18,0.40
738761,環球晶統一85購01,0.46,+0.05,0.40,0.47,0.39,0.43,"287,000","123,230",10,0.46,0.47,"14,000,000",0.46,0.78,0.14
738762,大江群益82購02,2.56,-0.03 ,2.68,2.68,2.50,2.58,"65,000","167,400",13,2.49,2.50,"5,000,000",2.56,4.95,0.17
738763,中美晶群益82購02,1.29,-0.02 ,1.29,1.29,1.29,1.29,"39,000","50,310",1,1.30,1.31,"5,000,000",1.29,2.31,0.27
738764,昂寶群益83購01, ---,--- ,---,---,---,0.38,0,0,0,0.36,0.37,"10,000,000",0.37,0.85,0.01
738765,精測群益82購04, ---,--- ,---,---,---,0.15,0,0,0,0.17,0.18,"5,000,000",0.18,0.88,0.01
738766,聯亞群益82購01,2.71,+0.55,2.52,2.73,2.52,2.68,"328,000","880,550",7,2.78,2.79,"5,000,000",2.71,6.25,0.01
738767,頎邦群益83購01,1.86,+0.01,1.72,1.86,1.72,1.79,"657,000","1,177,200",11,1.87,1.88,"5,000,000",1.86,3.96,0.01
738768,大江元大82購04,1.15,-0.03 ,1.21,1.21,1.15,1.17,"524,000","613,140",25,1.12,1.13,"5,000,000",1.15,1.77,0.53
738769,大江元大82購05,0.95,-0.04 ,1.01,1.01,0.95,0.97,"516,000","500,350",26,0.94,0.95,"5,000,000",0.95,1.52,0.38
738770,世界元大82購01,0.88,-0.21 ,0.90,0.90,0.88,0.89,"9,000","8,000",2,0.88,0.89,"5,000,000",0.88,1.58,0.18
738771,金居元大82購01,0.42,-0.02 ,0.42,0.42,0.42,0.42,"320,000","134,400",4,0.40,0.41,"10,000,000",0.42,1.22,0.01
738772,泰博元大82購03, ---,--- ,---,---,---,1.03,0,0,0,0.95,0.96,"5,000,000",0.96,1.47,0.45
738773,晶焱元大85購01,0.57,-0.02 ,0.58,0.59,0.57,0.58,"329,000","190,820",6,0.57,0.58,"10,000,000",0.57,0.87,0.27
738774,精測元大82購01, ---,--- ,---,---,---,0.33,0,0,0,0.24,0.25,"5,000,000",0.25,0.84,0.01
738775,精測元大82購02,0.25,-0.03 ,0.24,0.25,0.24,0.25,"100,000","24,950",4,0.25,0.26,"5,000,000",0.25,0.66,0.01
738776,環球晶元大82購11, ---,--- ,---,---,---,0.65,0,0,0,0.45,0.46,"5,000,000",0.45,1.17,0.01
738777,環球晶元大82購12, ---,--- ,---,---,---,0.47,0,0,0,0.50,0.51,"5,000,000",0.50,1.22,0.01
738778,VHQ永豐82購01,1.05,-0.01 ,1.00,1.05,1.00,1.01,"216,000","218,800",9,1.05,1.07,"10,000,000",1.05,1.48,0.62
738779,千如永豐82購01, ---,--- ,---,---,---,0.48,0,0,0,0.42,0.43,"10,000,000",0.43,0.81,0.05
738780,台星科永豐82購01,1.08,-0.10 ,1.09,1.09,1.03,1.07,"816,000","870,550",30,1.07,1.08,"5,000,000",1.08,1.64,0.52
738781,合晶永豐82購02,0.51,+0.02,0.49,0.51,0.49,0.50,"24,000","11,960",2,0.48,0.49,"10,000,000",0.51,1.32,0.01
738782,宇隆永豐82購01,0.62,0.00 ,0.61,0.62,0.61,0.61,"128,000","78,380",5,0.61,0.62,"5,000,000",0.62,1.03,0.21
738783,均豪永豐82購01,0.93,-0.05 ,0.94,0.94,0.90,0.92,"741,000","681,980",25,0.93,0.94,"10,000,000",0.93,1.50,0.36
738784,神盾永豐82購01,1.40,+0.02,1.36,1.40,1.35,1.37,"892,000","1,223,830",17,1.35,1.36,"5,000,000",1.40,1.83,0.97
738785,達爾膚永豐82購01,0.46,0.00 ,0.46,0.46,0.46,0.46,"105,000","48,300",2,0.45,0.46,"5,000,000",0.46,0.70,0.22
738786,環球晶永豐82購02,0.29,+0.02,0.29,0.29,0.29,0.29,"10,000","2,900",1,0.31,0.32,"5,000,000",0.29,1.19,0.01
738787,頎邦永豐82購01,1.11,-0.04 ,1.06,1.11,1.06,1.08,"301,000","325,310",9,1.11,1.12,"5,000,000",1.11,2.51,0.01
738788,凱美國票83購01, ---,--- ,---,---,---,0.89,0,0,0,0.62,0.63,"10,000,000",0.63,0.97,0.29
738789,三貝德台新83購01,0.71,-0.04 ,0.70,0.71,0.70,0.71,"4,000","2,830",2,0.71,0.72,"10,000,000",0.71,1.05,0.37
738790,雙鴻台新82購01,0.54,+0.01,0.52,0.54,0.52,0.52,"17,000","8,920",2,0.51,0.52,"10,000,000",0.54,0.94,0.14
738791,世界凱基83購01,1.01,-0.26 ,1.11,1.11,1.01,1.07,"45,000","48,280",5,1.00,1.01,"5,000,000",1.01,2.06,0.01
738792,均豪凱基82購01,1.21,-0.02 ,1.21,1.24,1.14,1.18,"925,000","1,090,970",40,1.18,1.19,"5,000,000",1.21,2.03,0.39
738793,昇達科凱基82購01,0.69,-0.04 ,0.69,0.69,0.69,0.69,"10,000","6,900",1,0.69,0.70,"10,000,000",0.69,1.11,0.27
738794,昇達科凱基83購01, ---,--- ,---,---,---,0.88,0,0,0,0.80,0.81,"10,000,000",0.81,1.37,0.25
738795,昇達科凱基84購01, ---,--- ,---,---,---,0.97,0,0,0,0.90,0.91,"10,000,000",0.91,1.61,0.21
738796,金居凱基82購01,0.61,-0.07 ,0.61,0.61,0.61,0.61,"200,000","122,000",1,0.61,0.62,"10,000,000",0.61,1.41,0.01
738797,茂達凱基82購01,1.05,-0.04 ,1.02,1.09,1.01,1.05,"67,000","70,620",8,1.08,1.09,"10,000,000",1.05,1.60,0.50
738798,茂達凱基82購02,1.42,+0.02,1.30,1.42,1.29,1.37,"294,000","402,360",7,1.38,1.40,"5,000,000",1.42,2.43,0.41
738799,泰博凱基82購02,1.10,-0.02 ,1.12,1.12,1.10,1.10,"106,000","116,660",3,1.06,1.07,"5,000,000",1.10,1.69,0.51
738800,泰博凱基82購03,0.92,-0.05 ,0.95,0.95,0.92,0.94,"101,000","95,420",3,0.90,0.91,"5,000,000",0.92,1.67,0.17
738801,泰博凱基83購02,0.91,-0.03 ,0.94,0.94,0.91,0.93,"200,000","185,500",4,0.87,0.88,"5,000,000",0.91,1.75,0.07
738802,群聯凱基82購02,1.15,-0.25 ,1.27,1.27,1.15,1.23,"180,000","220,620",4,1.13,1.15,"5,000,000",1.15,4.09,0.01
738803,環球晶凱基82購06,0.54,0.00 ,0.54,0.54,0.54,0.54,"100,000","54,000",1,0.62,0.63,"10,000,000",0.54,1.08,0.01
738804,環球晶凱基82購07,0.56,+0.04,0.47,0.56,0.47,0.51,"261,000","132,630",3,0.55,0.56,"10,000,000",0.56,1.10,0.02
738805,環球晶凱基82購08, ---,--- ,---,---,---,0.46,0,0,0,0.49,0.50,"10,000,000",0.49,1.03,0.01
738806,大江富邦82購01,1.22,-0.05 ,1.32,1.32,1.22,1.27,"384,000","486,130",48,1.22,1.23,"10,000,000",1.22,1.90,0.54
738807,中光電富邦83購01,1.49,-0.03 ,1.49,1.49,1.49,1.49,"10,000","14,900",1,1.34,1.35,"10,000,000",1.49,2.28,0.69
738808,均豪富邦82購01,0.94,-0.06 ,0.98,0.98,0.92,0.94,"192,000","181,080",25,0.95,0.96,"10,000,000",0.94,1.62,0.26
738809,環球晶富邦82購02,0.54,+0.05,0.46,0.55,0.46,0.53,"300,000","157,600",12,0.55,0.56,"10,000,000",0.54,1.26,0.01
738810,大江統一85購01,0.88,-0.02 ,0.93,0.93,0.88,0.91,"896,000","816,860",30,0.87,0.88,"15,000,000",0.88,1.27,0.49
738811,合晶統一84購02,0.47,0.00 ,0.48,0.48,0.47,0.47,"330,000","155,700",6,0.45,0.46,"10,000,000",0.47,0.78,0.16
738812,群聯統一84購01,0.47,-0.06 ,0.49,0.49,0.47,0.48,"431,000","208,910",6,0.45,0.47,"15,000,000",0.47,0.93,0.01
738813,大中永豐82購01,0.57,+0.02,0.55,0.57,0.55,0.56,"216,000","120,960",2,0.56,0.57,"10,000,000",0.57,0.95,0.19
738814,大國鋼永豐82購01, ---,--- ,---,---,---,0.66,0,0,0,0.64,0.65,"5,000,000",0.65,1.14,0.16
738815,斐成永豐82購01,0.56,+0.03,0.56,0.56,0.56,0.56,"5,000","2,800",1,0.55,0.56,"5,000,000",0.56,0.88,0.24
738816,三貝德國票82購02,1.32,-0.07 ,1.22,1.35,1.22,1.31,"162,000","212,200",9,1.32,1.33,"10,000,000",1.32,2.07,0.57
738817,宣德國票83購01,0.97,+0.07,0.92,1.00,0.92,0.98,"2,508,000","2,462,150",7,0.96,0.97,"10,000,000",0.97,1.32,0.62
738818,邦特元大82購01, ---,--- ,---,---,---,0.81,0,0,0,0.73,0.74,"10,000,000",0.74,1.31,0.17
738819,邦特元大82購02, ---,--- ,---,---,---,0.81,0,0,0,0.73,0.74,"5,000,000",0.74,1.26,0.22
738820,岳豐元大82購01, ---,--- ,---,---,---,1.34,0,0,0,1.22,1.23,"10,000,000",1.23,2.02,0.44
738821,昇達科元大82購01, ---,--- ,---,---,---,0.84,0,0,0,0.73,0.75,"10,000,000",0.75,1.17,0.33
738822,欣銓元大82購02,1.20,-0.06 ,1.19,1.20,1.16,1.18,"179,000","212,060",4,1.21,1.23,"5,000,000",1.20,1.74,0.66
738823,皇田元大82購01,0.47,-0.03 ,0.47,0.47,0.47,0.47,"35,000","16,450",2,0.47,0.48,"5,000,000",0.47,0.93,0.01
738824,原相元大83購01,1.20,-0.04 ,1.20,1.20,1.15,1.16,"232,000","269,700",8,1.20,1.22,"5,000,000",1.20,1.85,0.55
738825,凱美元大82購02, ---,--- ,---,---,---,0.71,0,0,0,0.54,0.55,"5,000,000",0.55,0.85,0.25
738826,富喬元大82購01,0.81,-0.08 ,0.84,0.84,0.81,0.82,"200,000","163,200",3,0.80,0.81,"5,000,000",0.81,1.37,0.25
738827,精華元大82購04, ---,--- ,---,---,---,1.24,0,0,0,1.14,1.17,"5,000,000",1.15,1.67,0.63
738828,譜瑞元大82購02, ---,--- ,---,---,---,0.84,0,0,0,0.78,0.79,"5,000,000",0.79,1.33,0.24
738829,晟德元大82購07, ---,--- ,---,---,---,0.97,0,0,0,0.80,0.81,"5,000,000",0.81,1.64,0.01
738830,頎邦元大82購01,1.12,0.00 ,1.06,1.12,1.02,1.07,"596,000","639,270",24,1.11,1.12,"5,000,000",1.12,2.17,0.07
738831,中美晶元富82購02,0.72,-0.01 ,0.68,0.72,0.68,0.70,"17,000","11,840",2,0.72,0.73,"10,000,000",0.72,1.57,0.01
738832,精測元富82購01, ---,--- ,---,---,---,0.21,0,0,0,0.17,0.18,"5,000,000",0.18,0.77,0.01
738833,大國鋼群益82購01,2.47,-0.02 ,2.47,2.47,2.47,2.47,"1,000","2,470",1,2.46,2.47,"5,000,000",2.47,3.92,1.02
738834,台燿群益82購02,2.24,-0.23 ,2.31,2.31,2.23,2.29,"103,000","235,520",5,2.23,2.24,"5,000,000",2.24,3.73,0.75
738835,健喬群益82購01, ---,--- ,---,---,---,1.38,0,0,0,1.20,1.22,"5,000,000",1.22,2.63,0.01
738836,博智群益82購01,1.75,-0.47 ,2.00,2.06,1.69,1.99,"1,327,000","2,638,000",24,1.72,1.73,"5,000,000",1.75,2.63,0.87
738837,森鉅群益82購01, ---,--- ,---,---,---,3.58,0,0,0,3.08,3.12,"5,000,000",3.12,8.45,0.01
738838,應華群益82購01, ---,--- ,---,---,---,1.73,0,0,0,1.46,1.47,"5,000,000",1.47,3.82,0.01
738839,環球晶群益82購06, ---,--- ,---,---,---,0.74,0,0,0,0.52,0.53,"5,000,000",0.52,1.60,0.01
738840,大江凱基82購01,1.30,-0.04 ,1.37,1.39,1.29,1.35,"455,000","615,040",21,1.29,1.30,"10,000,000",1.30,1.98,0.62
738841,大江凱基83購01,1.25,-0.03 ,1.32,1.33,1.25,1.30,"350,000","453,990",17,1.24,1.25,"10,000,000",1.25,1.93,0.57
738842,邦特凱基82購01,0.59,+0.01,0.59,0.59,0.59,0.59,"136,000","80,240",1,0.58,0.59,"10,000,000",0.59,1.06,0.12
738843,原相凱基82購01,1.75,-0.07 ,1.73,1.75,1.73,1.74,"123,000","214,250",5,1.75,1.77,"10,000,000",1.75,2.66,0.84
738844,原相凱基82購02,1.72,-0.04 ,1.74,1.74,1.67,1.71,"63,000","107,870",5,1.72,1.74,"5,000,000",1.72,2.75,0.69
738845,原相凱基82購03,1.68,-0.03 ,1.63,1.68,1.61,1.64,"139,000","227,860",5,1.66,1.68,"5,000,000",1.68,2.84,0.52
738846,精測凱基82購01, ---,--- ,---,---,---,0.23,0,0,0,0.19,0.20,"10,000,000",0.20,0.67,0.01
738847,環宇凱基82購01, ---,--- ,---,---,---,0.48,0,0,0,0.51,0.52,"10,000,000",0.52,0.94,0.10
